          subj           cond           chan            win           mean
  subject_avgs        FARCONc             M1     +180..+220     4.3597e-01 19_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370     5.7439e-01 19_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120     3.2793e+00 19_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220    -5.4284e-01 19_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370    -2.3277e-01 19_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -3.0095e+00 20_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220    -3.0945e+00 20_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370    -1.4842e+00 20_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120     1.0014e-01 20_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220     2.1830e+00 20_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370     3.6858e-01 20_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -8.1347e-01 20_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220    -3.5329e+00 20_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370    -9.3982e-01 20_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120     1.1843e+00 20_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220     1.4128e+00 20_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370     1.7541e+00 20_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120     3.3896e+00 20_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220    -2.5382e+00 20_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370     1.8834e-01 20_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120     3.6546e+00 20_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220     3.3438e+00 20_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370     6.1817e-01 20_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120     3.5978e+00 20_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220     3.4257e+00 20_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370     1.1728e+00 20_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -1.2300e+01 21_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220    -1.9714e+00 21_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370    -5.9037e-01 21_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120    -2.3319e+00 21_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220    -4.2307e+00 21_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370     1.1621e+00 21_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -1.1631e+01 21_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220    -6.5509e+00 21_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370     3.8444e-01 21_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120    -5.6476e+00 21_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220    -2.5258e+00 21_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370     2.8866e+00 21_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120    -1.0070e+01 21_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220    -9.0422e+00 21_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370     8.4063e-01 21_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120    -3.7825e-01 21_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220    -3.1847e+00 21_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370    -1.0481e-01 21_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120    -1.0971e+00 21_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220    -2.0993e+00 21_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370     3.6448e-01 21_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -2.2388e+00 22_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220     1.8125e-02 22_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370     8.8859e-01 22_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120     2.0266e-02 22_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220    -1.0824e-01 22_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370     9.2645e-01 22_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -2.1296e+00 22_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220    -3.8107e-01 22_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370     2.5257e-01 22_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120    -1.4664e+00 22_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220    -8.2259e-02 22_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370     5.9335e-01 22_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120    -1.7899e+00 22_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220    -2.1105e+00 22_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370    -3.1187e-01 22_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120     1.2861e-01 22_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220    -6.5282e-01 22_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370     2.3228e-01 22_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120    -8.8092e-02 22_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220    -7.7966e-01 22_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370    -4.6427e-01 22_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -8.9321e+00 23_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220     7.3828e-01 23_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370     8.5108e-01 23_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120    -3.3603e+00 23_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220    -8.4430e-01 23_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370     8.9984e-02 23_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -7.8106e+00 23_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220     1.6880e+00 23_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370    -2.3107e-01 23_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120    -3.6447e+00 23_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220    -7.5856e-01 23_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370    -6.3289e-01 23_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120    -5.6907e+00 23_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220    -4.7480e-01 23_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370    -4.8696e-01 23_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120     1.0421e+00 23_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220    -1.2372e+00 23_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370     4.3594e-01 23_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120     7.9358e-01 23_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220    -5.2743e-01 23_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370    -8.1875e-02 23_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -3.3555e+00 24_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220    -1.7590e+00 24_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370     1.4432e-01 24_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120     4.9884e-01 24_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220    -4.3400e-01 24_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370    -3.1420e-01 24_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -4.6809e+00 24_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220    -3.2176e+00 24_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370    -1.4787e+00 24_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120    -2.1104e+00 24_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220    -2.1301e+00 24_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370    -5.0041e-01 24_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120    -5.3224e+00 24_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220    -5.9832e+00 24_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370    -3.5267e+00 24_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120     1.1589e+00 24_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220     1.1873e-01 24_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370    -5.3520e-01 24_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120     7.6770e-01 24_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220    -7.9145e-01 24_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370    -3.1587e-01 24_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -6.0272e+00 25_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220    -3.1276e+00 25_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370    -3.1442e-01 25_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120    -3.5302e+00 25_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220    -2.1705e+00 25_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370     8.0689e-02 25_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -4.2445e+00 25_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220    -2.6927e+00 25_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370     1.3025e-01 25_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120    -3.8321e+00 25_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220    -1.6167e+00 25_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370     6.0088e-01 25_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120    -2.5061e+00 25_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220    -2.2602e+00 25_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370     3.7964e-01 25_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120     1.1139e+00 25_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220    -1.6761e-01 25_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370    -3.6747e-01 25_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120     5.1900e-01 25_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220     4.7796e-01 25_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370     1.4928e-01 25_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -7.7558e+00 26_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220     1.7510e+00 26_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370     7.4702e-01 26_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120    -1.4579e+00 26_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220    -1.2113e+00 26_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370    -1.7945e-01 26_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -6.3536e+00 26_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220    -2.4239e+00 26_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370    -3.0170e-01 26_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120    -3.9188e+00 26_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220    -1.6044e+00 26_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370    -1.3915e-01 26_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120    -6.3709e+00 26_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220    -4.1061e+00 26_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370    -7.0073e-01 26_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120    -3.5578e-01 26_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220    -1.3249e+00 26_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370    -2.4165e-01 26_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120    -1.0631e+00 26_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220    -1.9241e+00 26_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370    -5.3908e-01 26_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -3.5394e+00 27_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220    -5.2356e-02 27_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370    -2.8995e+00 27_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120    -2.0544e+00 27_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220    -3.8671e-01 27_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370    -3.1577e-01 27_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -4.5856e+00 27_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220     7.5631e-01 27_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370    -2.6396e+00 27_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120    -1.3296e+00 27_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220     7.7598e-01 27_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370    -2.6428e-01 27_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120    -4.4985e+00 27_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220     3.1691e-01 27_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370    -2.9303e+00 27_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120    -1.8028e+00 27_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220    -1.3865e+00 27_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370    -1.3309e+00 27_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120     3.6470e-01 27_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220    -9.3773e-01 27_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370    -1.1737e+00 27_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -1.0574e+01 28_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220     1.5018e+00 28_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370     1.4385e-02 28_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120    -3.2089e+00 28_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220    -1.2290e+00 28_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370    -3.2284e-01 28_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -1.0579e+01 28_FARCONc.avr
